time,event,session,trialNo,trialType
6427,R,20,1184,Probe
6462,R,20,1184,Probe
6516,R,20,1184,Probe
6527,R,20,1184,Probe
6603,R,20,1184,Probe
6614,R,20,1184,Probe
6683,R,20,1184,Probe
6696,R,20,1184,Probe
6749,R,20,1184,Probe
6811,R,20,1184,Probe
6908,R,20,1184,Probe
6966,R,20,1184,Probe
7060,R,20,1184,Probe
7137,R,20,1184,Probe
7199,R,20,1184,Probe
7429,R,20,1184,Probe
7441,R,20,1184,Probe
7613,R,20,1184,Probe
7802,FC,20,1184,Probe
8233,R,20,1184,Probe
8292,FC,20,1184,Probe
9123,FC,20,1184,Probe
9186,FC,20,1184,Probe
9484,FC,20,1184,Probe
10019,R,20,1184,Probe
10172,R,20,1184,Probe
10321,FC,20,1184,Probe
10551,LI,20,1184,Probe
12227,LI,20,1184,Probe
12256,LI,20,1184,Probe
12414,LI,20,1184,Probe
12860,R,20,1184,Probe
12994,FC,20,1184,Probe
13157,LI,20,1184,Probe
13533,FC,20,1184,Probe
14063,R,20,1184,Probe
14292,R,20,1184,Probe
14841,R,20,1184,Probe
53,LI,20,1185,Probe
197,LI,20,1185,Probe
349,LI,20,1185,Probe
364,LI,20,1185,Probe
416,LI,20,1185,Probe
489,LI,20,1185,Probe
615,LI,20,1185,Probe
643,LI,20,1185,Probe
656,LI,20,1185,Probe
682,LI,20,1185,Probe
693,LI,20,1185,Probe
710,LI,20,1185,Probe
721,LI,20,1185,Probe
753,LI,20,1185,Probe
763,LI,20,1185,Probe
777,LI,20,1185,Probe
794,LI,20,1185,Probe
850,LI,20,1185,Probe
887,LI,20,1185,Probe
900,LI,20,1185,Probe
956,LI,20,1185,Probe
970,LI,20,1185,Probe
1010,LI,20,1185,Probe
1023,LI,20,1185,Probe
1037,LI,20,1185,Probe
1194,R,20,1185,Probe
1259,LI,20,1185,Probe
1284,LI,20,1185,Probe
1338,LI,20,1185,Probe
1351,LI,20,1185,Probe
1376,LI,20,1185,Probe
1399,LI,20,1185,Probe
1429,LI,20,1185,Probe
1495,LI,20,1185,Probe
1508,LI,20,1185,Probe
1520,LI,20,1185,Probe
1531,LI,20,1185,Probe
1579,LI,20,1185,Probe
1594,LI,20,1185,Probe
1609,LI,20,1185,Probe
1658,LI,20,1185,Probe
1866,LI,20,1185,Probe
1882,LI,20,1185,Probe
1933,LI,20,1185,Probe
1944,LI,20,1185,Probe
1956,LI,20,1185,Probe
1968,LI,20,1185,Probe
1979,LI,20,1185,Probe
2027,LI,20,1185,Probe
2120,R,20,1185,Probe
2262,R,20,1185,Probe
2270,R,20,1185,Probe
2308,R,20,1185,Probe
2384,R,20,1185,Probe
2421,R,20,1185,Probe
2445,R,20,1185,Probe
2456,R,20,1185,Probe
2484,R,20,1185,Probe
2519,R,20,1185,Probe
2530,R,20,1185,Probe
2581,R,20,1185,Probe
2593,R,20,1185,Probe
2604,R,20,1185,Probe
2614,R,20,1185,Probe
2666,R,20,1185,Probe
2676,R,20,1185,Probe
2687,R,20,1185,Probe
2700,R,20,1185,Probe
2769,R,20,1185,Probe
2782,R,20,1185,Probe
2791,R,20,1185,Probe
2851,R,20,1185,Probe
2927,R,20,1185,Probe
2956,R,20,1185,Probe
2972,R,20,1185,Probe
2993,R,20,1185,Probe
3065,R,20,1185,Probe
3075,R,20,1185,Probe
3087,R,20,1185,Probe
3100,R,20,1185,Probe
3132,R,20,1185,Probe
3172,R,20,1185,Probe
3185,R,20,1185,Probe
3196,R,20,1185,Probe
3271,R,20,1185,Probe
3349,R,20,1185,Probe
3361,R,20,1185,Probe
3433,R,20,1185,Probe
3448,R,20,1185,Probe
3459,R,20,1185,Probe
3487,R,20,1185,Probe
3520,R,20,1185,Probe
3595,R,20,1185,Probe
3607,R,20,1185,Probe
3618,R,20,1185,Probe
3627,R,20,1185,Probe
3650,R,20,1185,Probe
3715,R,20,1185,Probe
3727,R,20,1185,Probe
3791,R,20,1185,Probe
3803,R,20,1185,Probe
3878,R,20,1185,Probe
3890,R,20,1185,Probe
3901,R,20,1185,Probe
3915,R,20,1185,Probe
3928,R,20,1185,Probe
3940,R,20,1185,Probe
3995,R,20,1185,Probe
4045,R,20,1185,Probe
4116,R,20,1185,Probe
4128,R,20,1185,Probe
4140,R,20,1185,Probe
4194,R,20,1185,Probe
4277,R,20,1185,Probe
4290,R,20,1185,Probe
4302,R,20,1185,Probe
4376,R,20,1185,Probe
4457,R,20,1185,Probe
4468,R,20,1185,Probe
4481,R,20,1185,Probe
4541,R,20,1185,Probe
4615,R,20,1185,Probe
4628,R,20,1185,Probe
4695,R,20,1185,Probe
4708,R,20,1185,Probe
4721,R,20,1185,Probe
4734,R,20,1185,Probe
4775,R,20,1185,Probe
4789,R,20,1185,Probe
4798,R,20,1185,Probe
4872,R,20,1185,Probe
4882,R,20,1185,Probe
4896,R,20,1185,Probe
4910,R,20,1185,Probe
4991,R,20,1185,Probe
5053,R,20,1185,Probe
5130,R,20,1185,Probe
5189,R,20,1185,Probe
5200,R,20,1185,Probe
5233,R,20,1185,Probe
5300,R,20,1185,Probe
5367,R,20,1185,Probe
5423,R,20,1185,Probe
5491,R,20,1185,Probe
5516,R,20,1185,Probe
5588,R,20,1185,Probe
5619,R,20,1185,Probe
5653,R,20,1185,Probe
5686,R,20,1185,Probe
5748,R,20,1185,Probe
5787,R,20,1185,Probe
5869,R,20,1185,Probe
5881,R,20,1185,Probe
5892,R,20,1185,Probe
5972,R,20,1185,Probe
5985,R,20,1185,Probe
6052,R,20,1185,Probe
6118,R,20,1185,Probe
6198,R,20,1185,Probe
6250,R,20,1185,Probe
6336,R,20,1185,Probe
6405,R,20,1185,Probe
6478,R,20,1185,Probe
6556,R,20,1185,Probe
6675,R,20,1185,Probe
6857,LI,20,1185,Probe
6870,LI,20,1185,Probe
6889,LI,20,1185,Probe
6907,LI,20,1185,Probe
6928,LI,20,1185,Probe
6942,LI,20,1185,Probe
6965,LI,20,1185,Probe
7468,LI,20,1185,Probe
7930,R,20,1185,Probe
8864,R,20,1185,Probe
8969,FC,20,1185,Probe
9229,LI,20,1185,Probe
10441,LI,20,1185,Probe
10863,R,20,1185,Probe
10940,R,20,1185,Probe
11748,LI,20,1185,Probe
12043,FC,20,1185,Probe
168,LI,20,1186,Probe
280,LI,20,1186,Probe
293,LI,20,1186,Probe
312,LI,20,1186,Probe
340,LI,20,1186,Probe
364,LI,20,1186,Probe
382,LI,20,1186,Probe
500,LI,20,1186,Probe
522,LI,20,1186,Probe
557,LI,20,1186,Probe
568,LI,20,1186,Probe
582,LI,20,1186,Probe
612,LI,20,1186,Probe
678,LI,20,1186,Probe
775,LI,20,1186,Probe
869,LI,20,1186,Probe
883,LI,20,1186,Probe
922,LI,20,1186,Probe
934,LI,20,1186,Probe
948,LI,20,1186,Probe
994,LI,20,1186,Probe
1023,LI,20,1186,Probe
1032,LI,20,1186,Probe
1144,LI,20,1186,Probe
1155,LI,20,1186,Probe
1176,LI,20,1186,Probe
1212,LI,20,1186,Probe
1225,LI,20,1186,Probe
1236,LI,20,1186,Probe
1250,LI,20,1186,Probe
1266,LI,20,1186,Probe
1277,LI,20,1186,Probe
1323,LI,20,1186,Probe
1443,LI,20,1186,Probe
1455,LI,20,1186,Probe
1467,LI,20,1186,Probe
1509,LI,20,1186,Probe
1521,LI,20,1186,Probe
1533,LI,20,1186,Probe
1543,LI,20,1186,Probe
1581,LI,20,1186,Probe
1593,LI,20,1186,Probe
1606,LI,20,1186,Probe
1636,LI,20,1186,Probe
1647,LI,20,1186,Probe
1661,LI,20,1186,Probe
1699,LI,20,1186,Probe
1833,R,20,1186,Probe
1916,LI,20,1186,Probe
1954,LI,20,1186,Probe
1984,LI,20,1186,Probe
1995,LI,20,1186,Probe
2019,LI,20,1186,Probe
2034,LI,20,1186,Probe
2049,LI,20,1186,Probe
2059,LI,20,1186,Probe
2078,LI,20,1186,Probe
2134,LI,20,1186,Probe
2145,LI,20,1186,Probe
2203,LI,20,1186,Probe
2265,LI,20,1186,Probe
2355,LI,20,1186,Probe
2422,LI,20,1186,Probe
2434,LI,20,1186,Probe
2472,LI,20,1186,Probe
2505,LI,20,1186,Probe
2515,LI,20,1186,Probe
2552,LI,20,1186,Probe
2562,LI,20,1186,Probe
2572,LI,20,1186,Probe
2584,LI,20,1186,Probe
2613,LI,20,1186,Probe
2636,LI,20,1186,Probe
2650,LI,20,1186,Probe
2663,LI,20,1186,Probe
2701,LI,20,1186,Probe
2719,LI,20,1186,Probe
2733,LI,20,1186,Probe
2771,LI,20,1186,Probe
2783,LI,20,1186,Probe
2800,LI,20,1186,Probe
2927,R,20,1186,Probe
2995,R,20,1186,Probe
3037,R,20,1186,Probe
3073,R,20,1186,Probe
3146,R,20,1186,Probe
3211,R,20,1186,Probe
3218,R,20,1186,Probe
3306,R,20,1186,Probe
3317,R,20,1186,Probe
3329,R,20,1186,Probe
3367,R,20,1186,Probe
3398,R,20,1186,Probe
3409,R,20,1186,Probe
3418,R,20,1186,Probe
3500,R,20,1186,Probe
3512,R,20,1186,Probe
3522,R,20,1186,Probe
3532,R,20,1186,Probe
3582,R,20,1186,Probe
3634,R,20,1186,Probe
3645,R,20,1186,Probe
3704,R,20,1186,Probe
3716,R,20,1186,Probe
3733,R,20,1186,Probe
3795,R,20,1186,Probe
3805,R,20,1186,Probe
3875,R,20,1186,Probe
3937,R,20,1186,Probe
3948,R,20,1186,Probe
3959,R,20,1186,Probe
4031,R,20,1186,Probe
4042,R,20,1186,Probe
4080,R,20,1186,Probe
4112,R,20,1186,Probe
4188,R,20,1186,Probe
4199,R,20,1186,Probe
4209,R,20,1186,Probe
4222,R,20,1186,Probe
4287,R,20,1186,Probe
4299,R,20,1186,Probe
4310,R,20,1186,Probe
4324,R,20,1186,Probe
4398,R,20,1186,Probe
4410,R,20,1186,Probe
4422,R,20,1186,Probe
4496,R,20,1186,Probe
4507,R,20,1186,Probe
4575,R,20,1186,Probe
4594,R,20,1186,Probe
4620,R,20,1186,Probe
4633,R,20,1186,Probe
4667,R,20,1186,Probe
4746,R,20,1186,Probe
4763,R,20,1186,Probe
4839,R,20,1186,Probe
4848,R,20,1186,Probe
4917,R,20,1186,Probe
4950,R,20,1186,Probe
4967,R,20,1186,Probe
5014,R,20,1186,Probe
5026,R,20,1186,Probe
5035,R,20,1186,Probe
5073,R,20,1186,Probe
5141,R,20,1186,Probe
5154,R,20,1186,Probe
5167,R,20,1186,Probe
5226,R,20,1186,Probe
5289,R,20,1186,Probe
5301,R,20,1186,Probe
5352,R,20,1186,Probe
5393,R,20,1186,Probe
5428,R,20,1186,Probe
5437,R,20,1186,Probe
5449,R,20,1186,Probe
5495,R,20,1186,Probe
5550,R,20,1186,Probe
5562,R,20,1186,Probe
5573,R,20,1186,Probe
5623,R,20,1186,Probe
5648,R,20,1186,Probe
5698,R,20,1186,Probe
5759,R,20,1186,Probe
5770,R,20,1186,Probe
5822,R,20,1186,Probe
5876,R,20,1186,Probe
5887,R,20,1186,Probe
5937,R,20,1186,Probe
5948,R,20,1186,Probe
5990,R,20,1186,Probe
6029,R,20,1186,Probe
6101,R,20,1186,Probe
6113,R,20,1186,Probe
6183,R,20,1186,Probe
6232,R,20,1186,Probe
6295,R,20,1186,Probe
6377,R,20,1186,Probe
6439,R,20,1186,Probe
6497,R,20,1186,Probe
6568,R,20,1186,Probe
6578,R,20,1186,Probe
6649,R,20,1186,Probe
6727,R,20,1186,Probe
6738,R,20,1186,Probe
6797,R,20,1186,Probe
6849,R,20,1186,Probe
6860,R,20,1186,Probe
6927,R,20,1186,Probe
6937,R,20,1186,Probe
6989,R,20,1186,Probe
7055,R,20,1186,Probe
7067,R,20,1186,Probe
7145,R,20,1186,Probe
7211,R,20,1186,Probe
7263,R,20,1186,Probe
7337,R,20,1186,Probe
7406,R,20,1186,Probe
7421,R,20,1186,Probe
7429,R,20,1186,Probe
7457,R,20,1186,Probe
7516,R,20,1186,Probe
7591,R,20,1186,Probe
7603,R,20,1186,Probe
7675,R,20,1186,Probe
7686,R,20,1186,Probe
7697,R,20,1186,Probe
7708,R,20,1186,Probe
7722,R,20,1186,Probe
7799,R,20,1186,Probe
7812,R,20,1186,Probe
7826,R,20,1186,Probe
7837,R,20,1186,Probe
7874,R,20,1186,Probe
7895,R,20,1186,Probe
7925,R,20,1186,Probe
7994,R,20,1186,Probe
8057,R,20,1186,Probe
8127,R,20,1186,Probe
8200,R,20,1186,Probe
8242,R,20,1186,Probe
8252,R,20,1186,Probe
8321,R,20,1186,Probe
8390,R,20,1186,Probe
8400,R,20,1186,Probe
8415,R,20,1186,Probe
8425,R,20,1186,Probe
8488,R,20,1186,Probe
8565,R,20,1186,Probe
8628,R,20,1186,Probe
8638,R,20,1186,Probe
8651,R,20,1186,Probe
8727,R,20,1186,Probe
8782,R,20,1186,Probe
8796,R,20,1186,Probe
8860,R,20,1186,Probe
8929,R,20,1186,Probe
8975,R,20,1186,Probe
8996,R,20,1186,Probe
9045,R,20,1186,Probe
9153,FC,20,1186,Probe
9226,LI,20,1186,Probe
9244,LI,20,1186,Probe
9259,LI,20,1186,Probe
9272,LI,20,1186,Probe
9284,LI,20,1186,Probe
9308,LI,20,1186,Probe
9350,LI,20,1186,Probe
9361,LI,20,1186,Probe
9392,LI,20,1186,Probe
9407,LI,20,1186,Probe
9422,LI,20,1186,Probe
9461,LI,20,1186,Probe
9478,LI,20,1186,Probe
9649,LI,20,1186,Probe
9728,R,20,1186,Probe
9807,R,20,1186,Probe
9877,R,20,1186,Probe
10414,LI,20,1186,Probe
11119,R,20,1186,Probe
11210,R,20,1186,Probe
11423,LI,20,1186,Probe
11691,LI,20,1186,Probe
12185,LI,20,1186,Probe
12349,R,20,1186,Probe
12455,R,20,1186,Probe
316,L,20,1187,Short
330,L,20,1187,Short
358,L,20,1187,Short
423,L,20,1187,Short
436,L,20,1187,Short
451,L,20,1187,Short
474,L,20,1187,Short
509,L,20,1187,Short
541,L,20,1187,Short
556,L,20,1187,Short
569,L,20,1187,Short
582,L,20,1187,Short
637,L,20,1187,Short
657,L,20,1187,Short
665,L,20,1187,Short
741,L,20,1187,Short
764,L,20,1187,Short
796,L,20,1187,Short
809,L,20,1187,Short
849,L,20,1187,Short
988,L,20,1187,Short
1025,L,20,1187,Short
1038,L,20,1187,Short
1080,L,20,1187,Short
1094,L,20,1187,Short
1107,L,20,1187,Short
1172,L,20,1187,Short
1185,L,20,1187,Short
1197,L,20,1187,Short
1259,L,20,1187,Short
1275,L,20,1187,Short
1341,L,20,1187,Short
1358,L,20,1187,Short
1494,L,20,1187,Short
1301,LI,20,1188,Probe
1315,LI,20,1188,Probe
1327,LI,20,1188,Probe
1367,LI,20,1188,Probe
1382,LI,20,1188,Probe
1397,LI,20,1188,Probe
1417,LI,20,1188,Probe
1431,LI,20,1188,Probe
1443,LI,20,1188,Probe
1457,LI,20,1188,Probe
1479,LI,20,1188,Probe
1527,LI,20,1188,Probe
1625,R,20,1188,Probe
1710,LI,20,1188,Probe
1755,LI,20,1188,Probe
1766,LI,20,1188,Probe
1807,LI,20,1188,Probe
1819,LI,20,1188,Probe
1829,LI,20,1188,Probe
1842,LI,20,1188,Probe
1850,LI,20,1188,Probe
1925,LI,20,1188,Probe
1937,LI,20,1188,Probe
1947,LI,20,1188,Probe
1963,LI,20,1188,Probe
1976,LI,20,1188,Probe
1985,LI,20,1188,Probe
2060,LI,20,1188,Probe
2073,LI,20,1188,Probe
2083,LI,20,1188,Probe
2099,LI,20,1188,Probe
2116,LI,20,1188,Probe
2130,LI,20,1188,Probe
2207,LI,20,1188,Probe
2220,LI,20,1188,Probe
2231,LI,20,1188,Probe
2248,LI,20,1188,Probe
2261,LI,20,1188,Probe
2328,LI,20,1188,Probe
2342,LI,20,1188,Probe
2356,LI,20,1188,Probe
2388,LI,20,1188,Probe
2437,LI,20,1188,Probe
2450,LI,20,1188,Probe
2463,LI,20,1188,Probe
2499,LI,20,1188,Probe
2640,LI,20,1188,Probe
2689,LI,20,1188,Probe
2833,LI,20,1188,Probe
2841,LI,20,1188,Probe
2855,LI,20,1188,Probe
2881,LI,20,1188,Probe
2894,LI,20,1188,Probe
2904,LI,20,1188,Probe
2917,LI,20,1188,Probe
2928,LI,20,1188,Probe
2940,LI,20,1188,Probe
2968,LI,20,1188,Probe
3081,R,20,1188,Probe
3147,R,20,1188,Probe
3207,R,20,1188,Probe
3220,R,20,1188,Probe
3232,R,20,1188,Probe
3273,R,20,1188,Probe
3288,R,20,1188,Probe
3305,R,20,1188,Probe
3314,R,20,1188,Probe
3357,R,20,1188,Probe
3448,R,20,1188,Probe
3459,R,20,1188,Probe
3473,R,20,1188,Probe
3485,R,20,1188,Probe
3497,R,20,1188,Probe
3568,R,20,1188,Probe
3579,R,20,1188,Probe
3589,R,20,1188,Probe
3602,R,20,1188,Probe
3672,R,20,1188,Probe
3691,R,20,1188,Probe
3731,R,20,1188,Probe
3743,R,20,1188,Probe
3795,R,20,1188,Probe
3841,R,20,1188,Probe
3854,R,20,1188,Probe
3924,R,20,1188,Probe
3937,R,20,1188,Probe
4005,R,20,1188,Probe
4021,R,20,1188,Probe
4077,R,20,1188,Probe
4127,R,20,1188,Probe
4170,R,20,1188,Probe
4198,R,20,1188,Probe
4210,R,20,1188,Probe
4221,R,20,1188,Probe
4280,R,20,1188,Probe
4307,R,20,1188,Probe
4321,R,20,1188,Probe
4359,R,20,1188,Probe
4371,R,20,1188,Probe
4440,R,20,1188,Probe
4495,R,20,1188,Probe
4555,R,20,1188,Probe
4619,R,20,1188,Probe
4629,R,20,1188,Probe
4643,R,20,1188,Probe
4707,R,20,1188,Probe
4719,R,20,1188,Probe
4733,R,20,1188,Probe
4781,R,20,1188,Probe
4794,R,20,1188,Probe
4833,R,20,1188,Probe
4919,R,20,1188,Probe
4931,R,20,1188,Probe
4994,R,20,1188,Probe
5076,R,20,1188,Probe
5087,R,20,1188,Probe
5137,R,20,1188,Probe
5167,R,20,1188,Probe
5234,R,20,1188,Probe
5290,R,20,1188,Probe
5353,R,20,1188,Probe
5428,R,20,1188,Probe
5439,R,20,1188,Probe
5450,R,20,1188,Probe
5502,R,20,1188,Probe
5556,R,20,1188,Probe
5567,R,20,1188,Probe
5577,R,20,1188,Probe
5652,R,20,1188,Probe
5713,R,20,1188,Probe
5724,R,20,1188,Probe
5736,R,20,1188,Probe
5794,R,20,1188,Probe
5847,R,20,1188,Probe
5921,R,20,1188,Probe
5984,R,20,1188,Probe
6061,R,20,1188,Probe
6071,R,20,1188,Probe
6124,R,20,1188,Probe
6132,R,20,1188,Probe
6167,R,20,1188,Probe
6175,R,20,1188,Probe
6236,R,20,1188,Probe
6272,R,20,1188,Probe
6343,R,20,1188,Probe
6401,R,20,1188,Probe
6410,R,20,1188,Probe
6475,R,20,1188,Probe
6546,R,20,1188,Probe
6603,R,20,1188,Probe
6609,R,20,1188,Probe
6671,R,20,1188,Probe
6743,R,20,1188,Probe
6825,R,20,1188,Probe
6903,R,20,1188,Probe
6914,R,20,1188,Probe
6962,R,20,1188,Probe
6972,R,20,1188,Probe
7063,R,20,1188,Probe
7129,R,20,1188,Probe
7141,R,20,1188,Probe
7192,R,20,1188,Probe
7236,R,20,1188,Probe
7303,R,20,1188,Probe
7369,R,20,1188,Probe
7436,R,20,1188,Probe
7511,R,20,1188,Probe
7581,R,20,1188,Probe
7641,R,20,1188,Probe
7694,R,20,1188,Probe
7760,R,20,1188,Probe
7809,R,20,1188,Probe
7868,R,20,1188,Probe
7881,R,20,1188,Probe
7892,R,20,1188,Probe
7905,R,20,1188,Probe
7917,R,20,1188,Probe
7945,R,20,1188,Probe
7971,R,20,1188,Probe
8043,R,20,1188,Probe
8113,R,20,1188,Probe
8126,R,20,1188,Probe
8184,R,20,1188,Probe
8196,R,20,1188,Probe
8265,R,20,1188,Probe
8278,R,20,1188,Probe
8305,R,20,1188,Probe
8356,R,20,1188,Probe
8367,R,20,1188,Probe
8443,R,20,1188,Probe
8520,R,20,1188,Probe
8590,R,20,1188,Probe
8644,R,20,1188,Probe
8701,R,20,1188,Probe
8777,R,20,1188,Probe
8837,R,20,1188,Probe
8849,R,20,1188,Probe
8858,R,20,1188,Probe
8919,R,20,1188,Probe
8970,R,20,1188,Probe
9020,R,20,1188,Probe
9065,R,20,1188,Probe
9142,R,20,1188,Probe
9197,R,20,1188,Probe
9218,R,20,1188,Probe
9246,R,20,1188,Probe
9255,R,20,1188,Probe
9317,R,20,1188,Probe
9330,R,20,1188,Probe
9408,R,20,1188,Probe
9464,R,20,1188,Probe
9626,LI,20,1188,Probe
9646,LI,20,1188,Probe
9667,LI,20,1188,Probe
9685,LI,20,1188,Probe
9712,LI,20,1188,Probe
9849,LI,20,1188,Probe
9895,LI,20,1188,Probe
9925,LI,20,1188,Probe
9943,LI,20,1188,Probe
10022,R,20,1188,Probe
10187,LI,20,1188,Probe
10302,LI,20,1188,Probe
10478,LI,20,1188,Probe
11618,R,20,1188,Probe
12625,R,20,1188,Probe
13205,R,20,1188,Probe
13449,LI,20,1188,Probe
13469,LI,20,1188,Probe
13488,LI,20,1188,Probe
276,LI,20,1189,Long
289,LI,20,1189,Long
329,LI,20,1189,Long
341,LI,20,1189,Long
358,LI,20,1189,Long
407,LI,20,1189,Long
420,LI,20,1189,Long
431,LI,20,1189,Long
447,LI,20,1189,Long
480,LI,20,1189,Long
630,LI,20,1189,Long
643,LI,20,1189,Long
675,LI,20,1189,Long
708,LI,20,1189,Long
720,LI,20,1189,Long
733,LI,20,1189,Long
747,LI,20,1189,Long
796,LI,20,1189,Long
809,LI,20,1189,Long
821,LI,20,1189,Long
833,LI,20,1189,Long
844,LI,20,1189,Long
866,LI,20,1189,Long
973,LI,20,1189,Long
1021,LI,20,1189,Long
1156,LI,20,1189,Long
1195,LI,20,1189,Long
1207,LI,20,1189,Long
1222,LI,20,1189,Long
1270,LI,20,1189,Long
1283,LI,20,1189,Long
1293,LI,20,1189,Long
1307,LI,20,1189,Long
1317,LI,20,1189,Long
1334,LI,20,1189,Long
1358,LI,20,1189,Long
1372,LI,20,1189,Long
1408,LI,20,1189,Long
1415,LI,20,1189,Long
1433,LI,20,1189,Long
1492,LI,20,1189,Long
1690,LI,20,1189,Long
1712,LI,20,1189,Long
1723,LI,20,1189,Long
1759,LI,20,1189,Long
1771,LI,20,1189,Long
1782,LI,20,1189,Long
1821,LI,20,1189,Long
1833,LI,20,1189,Long
1844,LI,20,1189,Long
1904,LI,20,1189,Long
1915,LI,20,1189,Long
1928,LI,20,1189,Long
1968,LI,20,1189,Long
2009,LI,20,1189,Long
2043,LI,20,1189,Long
2057,LI,20,1189,Long
2072,LI,20,1189,Long
2084,LI,20,1189,Long
2124,LI,20,1189,Long
2143,LI,20,1189,Long
2155,LI,20,1189,Long
2167,LI,20,1189,Long
2177,LI,20,1189,Long
2237,LI,20,1189,Long
2281,LI,20,1189,Long
2401,R,20,1189,Long
2474,LI,20,1189,Long
2503,LI,20,1189,Long
2535,LI,20,1189,Long
2604,LI,20,1189,Long
2616,LI,20,1189,Long
2630,LI,20,1189,Long
2659,LI,20,1189,Long
2681,LI,20,1189,Long
2697,LI,20,1189,Long
2753,LI,20,1189,Long
2770,LI,20,1189,Long
2809,LI,20,1189,Long
2875,R,20,1189,Long
2938,R,20,1189,Long
3239,LI,20,1189,Long
3254,LI,20,1189,Long
3304,LI,20,1189,Long
3316,LI,20,1189,Long
3326,LI,20,1189,Long
3342,LI,20,1189,Long
3355,LI,20,1189,Long
3369,LI,20,1189,Long
3384,LI,20,1189,Long
3399,LI,20,1189,Long
3443,LI,20,1189,Long
3459,LI,20,1189,Long
3521,LI,20,1189,Long
3700,R,20,1189,Long
3750,R,20,1189,Long
3766,R,20,1189,Long
3813,R,20,1189,Long
3825,R,20,1189,Long
3863,R,20,1189,Long
3875,R,20,1189,Long
3889,R,20,1189,Long
3901,R,20,1189,Long
3916,R,20,1189,Long
3955,R,20,1189,Long
4006,R,20,1189,Long
4057,R,20,1189,Long
4066,R,20,1189,Long
4121,R,20,1189,Long
4169,R,20,1189,Long
4210,R,20,1189,Long
4221,R,20,1189,Long
4230,R,20,1189,Long
4298,R,20,1189,Long
4309,R,20,1189,Long
4335,R,20,1189,Long
4353,R,20,1189,Long
4365,R,20,1189,Long
4376,R,20,1189,Long
4433,R,20,1189,Long
6,L,20,1190,Short
298,L,20,1190,Short
324,L,20,1190,Short
446,L,20,1190,Short
490,L,20,1190,Short
503,L,20,1190,Short
570,L,20,1190,Short
581,L,20,1190,Short
595,L,20,1190,Short
645,L,20,1190,Short
681,L,20,1190,Short
751,L,20,1190,Short
847,L,20,1190,Short
864,L,20,1190,Short
896,L,20,1190,Short
907,L,20,1190,Short
971,L,20,1190,Short
1000,L,20,1190,Short
1147,RI,20,1190,Short
1252,L,20,1190,Short
1295,L,20,1190,Short
1332,L,20,1190,Short
1343,L,20,1190,Short
1359,L,20,1190,Short
1379,L,20,1190,Short
1429,L,20,1190,Short
1441,L,20,1190,Short
1493,L,20,1190,Short
77,LI,20,1191,Long
98,LI,20,1191,Long
157,LI,20,1191,Long
252,LI,20,1191,Long
401,LI,20,1191,Long
603,R,20,1191,Long
740,LI,20,1191,Long
766,LI,20,1191,Long
795,LI,20,1191,Long
830,LI,20,1191,Long
842,LI,20,1191,Long
876,LI,20,1191,Long
889,LI,20,1191,Long
904,LI,20,1191,Long
918,LI,20,1191,Long
933,LI,20,1191,Long
952,LI,20,1191,Long
1066,LI,20,1191,Long
1351,R,20,1191,Long
1490,LI,20,1191,Long
1654,LI,20,1191,Long
1949,LI,20,1191,Long
2297,R,20,1191,Long
2339,R,20,1191,Long
2934,R,20,1191,Long
3333,LI,20,1191,Long
3392,LI,20,1191,Long
3643,LI,20,1191,Long
3906,R,20,1191,Long
4042,R,20,1191,Long
4052,R,20,1191,Long
4100,R,20,1191,Long
4143,R,20,1191,Long
4193,R,20,1191,Long
4252,R,20,1191,Long
4265,R,20,1191,Long
4300,R,20,1191,Long
4356,R,20,1191,Long
4368,R,20,1191,Long
4405,R,20,1191,Long
4468,R,20,1191,Long
4480,R,20,1191,Long
4491,R,20,1191,Long
453,LI,20,1192,Probe
472,LI,20,1192,Probe
500,LI,20,1192,Probe
547,LI,20,1192,Probe
568,LI,20,1192,Probe
732,LI,20,1192,Probe
776,LI,20,1192,Probe
791,LI,20,1192,Probe
816,LI,20,1192,Probe
875,LI,20,1192,Probe
957,LI,20,1192,Probe
1085,LI,20,1192,Probe
1302,R,20,1192,Probe
1391,R,20,1192,Probe
1403,R,20,1192,Probe
1413,R,20,1192,Probe
1431,R,20,1192,Probe
1491,R,20,1192,Probe
1505,R,20,1192,Probe
1517,R,20,1192,Probe
1527,R,20,1192,Probe
1580,R,20,1192,Probe
1742,R,20,1192,Probe
1814,R,20,1192,Probe
1827,R,20,1192,Probe
1839,R,20,1192,Probe
1850,R,20,1192,Probe
1862,R,20,1192,Probe
1874,R,20,1192,Probe
1930,R,20,1192,Probe
1984,R,20,1192,Probe
2018,R,20,1192,Probe
2030,R,20,1192,Probe
2075,R,20,1192,Probe
2088,R,20,1192,Probe
2140,R,20,1192,Probe
2151,R,20,1192,Probe
2161,R,20,1192,Probe
2199,R,20,1192,Probe
2229,R,20,1192,Probe
2290,R,20,1192,Probe
2300,R,20,1192,Probe
2338,R,20,1192,Probe
2361,R,20,1192,Probe
2438,R,20,1192,Probe
2446,R,20,1192,Probe
2492,R,20,1192,Probe
2503,R,20,1192,Probe
2514,R,20,1192,Probe
2599,R,20,1192,Probe
2611,R,20,1192,Probe
2654,R,20,1192,Probe
2689,R,20,1192,Probe
2701,R,20,1192,Probe
2712,R,20,1192,Probe
2723,R,20,1192,Probe
2737,R,20,1192,Probe
